Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	4.736169070711004e-05	0.0	0.0001562153140338905	1.9412449851171216e-05	0.00025834719796629085	0.0	2.6361714355007934e-05	3.762914861363465e-05	0.0	0.0002125127507650459	0.00012613919460124248	0.00010884788145740057	0.0009541733221573806	1.0587052035360753e-05	0.00045884236157820916	0.00013518043884977668	0.00012653889752985527	0.00010480850383102663	2.7026734846109772e-05	0.001954680373561138	0.0001073525780721624	1.251517464926223e-05	5.9927215672601276e-05	1.0467148853323844e-05	3.683454448823662e-05	1.0020542111328224e-05	0.0026002722350743765	2.4709356197724267e-05	0.0005400945165403945	2.1410181611865524e-05	0.000558918746279924	0.0	0.0	2.365827980647527e-05	2.8606246459977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.003692366967764031	0.03620369574124753	0.011299919133280135	0.03021675627619491	0.002192670683828917	0.00010633503638177317	0.002467192155702542	0.0006219338927164035	0.00255650167117619	0.00028771612009483976	0.0012684184935416358	8.912609244997143e-05	0.0022561042174593354	0.0	0.0004780706434745491	0.0004077082666721716	0.001028363797023839	0.003570189575749059	0.00834301167572784	0.0010646332840521951	0.0015757719663691409	0.0012994118451648202	0.014482011197026105	0.0020107999416219373	3.7626923676472957e-05	2.8478939824000152e-05	0.0	0.00012749367564266877	2.9309526182199737e-05	5.135262822751268e-06	0.00012311450141089218	0.0012219548089234579	0.000284824734572812	0.00020504513556046525	0.00037865899836463215	0.000454304940165367	0.00014324279654013552	0.000195374141480936	0.0004995881055512742	0.0002618586508824091	0.0	0.0	0.0001829644421675536	3.3122453711370936e-05	3.650358256588897e-05	0.00032529493407356004	0.0019822079564658242	0.0010121457489878543	0.0011237349364365884	0.00029184298847220193	0.00031802165091399424	0.0013390948169153558	0.0008059809343820349	0.0003417667441970855	0.00021539382922946797	6.199512718300341e-06	0.0010752267751016579	0.00034521754657460864	0.0006283736903426819	0.01029335449800055	0.010501548126040932	0.0032950065528713247	0.0005748619502191661	0.013224495802957115	0.0008353235336988575	0.013497450655322344	0.41327165804629695	0.12380079374173186	0.29674220207944546	9.178353770467728e-06	0.0003467525291977061	0.003435450131355446	0.0	0.001047021313094865	0.00601405263784685	0.010465957005104123	0.002501840179875069	0.017863002678127217	0.0018452492650278352	0.0004108762586336024	0.0005156886303947942	0.0	0.00021560064127370225	0.0006244950759058896	0.0036543593950596896	0.00029490646457227437	0.0011514632754544714	0.00045062164069710627	0.0031995346131471784	0.002761012297548773	0.0006724800062246083	0.0007470132808289713
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella morganii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0543351626048405e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.585556049684045e-05	3.220577342164872e-05	0.0	2.7239643487546035e-05	0.0	0.0	0.0	0.0	8.648274669203493e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047330666371508835	0.0010164145714031236	1.629301355578728e-05	0.01970666608422156	0.00034062120792795864	0.00031572413202619973	0.00021751556753858372	0.0003052584789559089	0.0004603954108632149	0.0	4.557215844933136e-05	7.39629340039306e-05	3.216899445084846e-05	0.0001442384211363998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.610633272177431e-06	0.0	9.174014872697053e-05	6.83900971139379e-05	0.0	0.0	0.0	0.0	0.0	6.710193454877304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4553885600501896e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.1885382677734435e-05	5.81692959188422e-06	0.0	0.0	1.2720866036559769e-05	0.004225463056737109	0.0010172035240821546	0.00048416955427920446	0.0027160636515032913	0.0	0.0	0.0002678411999285757	0.0	0.0	0.03626638945709399	0.02185528501010787	0.00011607789379425469	0.07231949036283265	0.00042607106416854475	0.0005161249960899621	0.0015385082542992195	0.010755096301080198	0.03300453212476673	0.0	0.0	0.0	0.0	0.0	3.969671708149736e-05	0.0005726925857786114	2.4133506558280407e-05	0.0001005620891509384	0.0002449907216279894	0.0	0.0	0.0	0.0	0.0009466552341113088	0.00022373628949345038	0.0001836210062431142	0.0034594847966087877	4.886258754546935e-05	0.00034219621530985866	5.5220245950975464e-05	5.557686001856267e-06	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	0.0	0.0	0.0	0.0	0.0	0.0005258745144342632	0.0	0.0	0.0	0.0	5.255799775051769e-06	0.0	0.0010068900802876226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.735870005630423e-05	0.0	0.0016297480909973204	0.00019149751053236308	0.0	1.0705090805932762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.184169142058361e-05	0.0	0.0	0.0	4.284329529205739e-05	0.0	0.0	9.114431689866271e-05	0.00217134041968682	0.0016781492105192612	0.0023227359541620244	0.0009803660388416763	0.0	0.0	0.0	0.0	5.122185465798741e-05	0.0	0.0	0.0	0.0001627083648931455	0.0	1.0792958673761238e-05	0.0015485471989370224	0.0	3.783763331009021e-05	0.0001881346183823648	0.0	0.0	0.0	0.0	0.0	0.0	5.312846995319382e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0910777120100379e-05	0.0	0.0	0.00014114399824354136	5.520408951895157e-06	0.0003441766356212388	1.6264746703678e-05	0.00024976883097558645	0.0005002559449020429	3.447039682320823e-05	2.0266874199458468e-05	1.2720866036559769e-05	0.00037697207030810433	0.0004335621578055085	0.00021835097545924907	0.0016180804732360034	0.0	0.0	0.00032736146657937027	0.0	5.494673219573247e-05	0.03978739814224875	0.11814800469047632	0.003880318163979371	0.07402774200669635	0.0018276206173545471	0.00035972348212330693	0.010511452776906181	0.07323361214987344	0.008856304985337243	0.00030288567442543507	0.0	2.7308824573572705e-05	0.0	0.0	0.0034403821470631044	0.010208245341503748	0.0009572957601451228	0.011458785421672718	0.0001563770563582911	0.0	0.0	0.0	0.0	0.0029440482149849082	0.002056243041535044	0.00046739892498247256	0.008666544387380778	8.143764590911558e-05	0.001979034778542016	0.0	0.0	0.0006883193801924093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007591213170754851	0.0	0.0	0.0	0.0	0.0	0.0	7.239556939115326e-05	6.977917574690556e-05	0.0	2.1791714790036827e-05	0.0	0.0	0.0	0.0	0.0009883742479089707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0127146322073635e-05	0.004564569641385432	0.0011098303085542718	0.005719799458857234	0.0004635426379305752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.610633272177431e-06	0.0	7.555071071632866e-05	0.0001074701526076167	0.0016172234295244352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.509338328466751e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21479750941271e-06	0.0	0.00013285576115722682	6.398622551072642e-05	2.0682238093924936e-05	0.0	0.0	0.00037697207030810433	0.0008004224451794002	0.00024683153747567284	0.00416603186777971	3.099756359150171e-05	9.774788864560526e-06	0.00029164930658889354	0.0	6.105192466192497e-06	0.00951790125526754	0.009471154101248495	0.00022662826883640202	0.005997277309687627	0.0007960801462096494	0.0003180164117321989	0.009585311294877375	0.05705669732606952	0.002628632364702746	0.0	0.0	2.1847059658858165e-05	0.0	0.0	0.0005954507562224604	0.001038005311723733	0.0013675653716358897	0.00022758788597317638	0.0005368945601634662	0.0	0.0	0.0	0.0	0.005670018784415379	0.001704657443759622	0.0014188895936967916	0.017903725442243418	0.0004669091698789294	0.0018592661031835655	5.522024595097546e-06	0.0	0.0006563045252997391
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Actinobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.001391898517944419	0.0	0.0	0.0	1.0511599550103538e-05	0.0	0.0	0.0	2.607058872603461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70640342965864e-05	0.0	0.0	0.00041374504594747616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017031060396397932	0.0	0.0	0.0	0.0	0.0	0.0007392816815113753	0.0015426554806534096	0.0007023563788435247	0.003193140219640299	2.1312305192210352e-05	0.0	0.0	1.0396793628844864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.442503468354925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7815622957874436e-05	0.0	0.0	0.0	0.0006146478602237318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024198427102238356	0.0003584921269613656	0.0	0.0	0.0	0.0	0.0	0.00012608419271968856	0.0	1.4662183296840789e-05	0.00010118445330635082	0.0	0.0	0.0	0.0	6.63302250252884e-05	0.0	5.60619821274401e-06	0.0	0.0	5.208279080426246e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.939343416299472e-05	0.0002863462928893057	1.2066753279140203e-05	0.00021700240290465654	5.21256854527637e-06	0.0	0.0	0.0	0.0	0.015285260429315583	0.11644941162682917	0.0007734339353876629	0.04992051846417217	7.600846951517455e-05	0.1587049013904573	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella multocida	0.0	2.6026890983764427e-05	4.110929316681329e-06	0.0	0.0	0.0	6.326811445201905e-05	5.375592659090665e-06	0.0	0.0	0.0	0.0	0.0002846704939033069	0.0	0.0	0.0	0.0	0.0	5.405346969221954e-06	0.0	0.0	0.0	0.0	0.0	6.314493340840564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.914569951618818e-06	5.7212492919954e-06	0.0	5.27067554248428e-06	0.0	0.0	1.0920845710291804e-05	6.918868286036659e-05	0.2245547754612783	0.1840080531345005	0.11573580681958152	0.2573504508699886	0.0006780328299121839	0.07214072682529153	0.010798588364573867	0.0012921212771090796	0.012344819353811874	0.00014918613634547247	0.0	0.0	0.0	0.0	5.549034254615302e-05	0.0	7.617509607583993e-06	0.00044792046337811076	0.0	0.0	3.237887602128371e-05	4.88500693670985e-05	0.0	0.0	0.0	0.0	0.0	2.6840773819509216e-05	0.0	0.0	0.0	0.00016469825685490083	0.0	0.0	1.097562314100383e-05	0.0	5.509338328466751e-06	0.0	3.720336956232893e-05	2.1821554240200758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.001084103011042971	0.00042463586020754807	0.0004136447618784987	4.0533748398916935e-05	0.0	2.2505795242274886e-05	3.3350935215808344e-05	0.0007404946124270186	0.0007932797125280406	0.0	0.00014173443853612763	0.00014284863996190703	2.6182237097611744e-05	1.831557739857749e-05	5.58890267484882e-06	0.002350544127088562	5.527518752107366e-05	0.00014191629041329176	1.681859463823203e-05	1.0426767597777014e-05	3.542617690820571e-05	5.2082790804262454e-05	3.1991468941615566e-05	0.0	7.6209347076418925e-06	0.0	0.0	0.0	0.0006285313537903749	0.0004581540686228891	0.00039015835602553326	0.0001640749875620574	0.00011988907654135652	0.0	0.0	0.0	0.0031731991818232073	0.003692451044046728	0.010856537094944092	0.00023926373540769427	0.003887462297220184	2.1716705575764156e-05	0.014645998015261952	0.0	3.33461160111376e-05	0.0002507830299925832
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Rodentibacter	0.0017365953259273683	0.0005101270632817828	0.002224012760324599	0.0	0.0003771869090307847	0.00018355997201950698	0.017456727245886254	9.676066786363197e-05	0.001490220748616776	0.00010625637538252295	2.6278998875258848e-05	0.001407765933515714	0.0024355142256171814	4.7641734159123394e-05	0.0	0.0002649536601455623	0.0021406163498800517	9.929226678728838e-05	0.003091858466394958	0.003795596280936178	0.0028931519790447767	3.7545523947786694e-05	0.0029364335679574628	0.0	0.0005262077784033804	4.5092439500977e-05	0.0	0.00012972412003805242	0.0	0.00021945436152162162	0.0017711191440558628	0.002074170603247	0.0033712521882210303	0.004039651276955653	0.003770303283424969	0.0055213355311264515	0.04698807246124736	0.0023733804167299743	0.00021724018074383038	0.0	0.006179081600068124	0.012596857742197869	0.00799749098322095	0.00464314212727672	0.006900639261673934	0.0021762666637503963	0.008805553727043025	0.0028158745588639294	0.00197839315872718	0.0022232611809645075	0.0015984228894157764	0.0001268418493541636	0.0	0.0	0.0	0.0005933198164550208	5.16086413509078e-05	0.0	0.0006235755470558012	0.0002749210303366941	0.0	0.0001672908594432992	0.011313676065420013	0.0	0.0009999945946238128	0.0004945252826050731	0.00021833853865066782	0.0	0.006428365329772458	0.0	0.0	0.0008322540295376312	0.04195555272203716	0.00040268324543052734	5.6387412279127945e-05	0.0005048786644861762	0.00031534107611478414	0.0007051953060437441	6.512471382697867e-05	0.0013074327017618453	0.003709664220834129	1.939049219532689e-05	0.0	0.0027549217434943074	0.000563081713093306	0.0005423389409789218	0.0031282529493407356	0.0003135395963310553	0.0031353250500255943	0.0012340402062708546	0.0014794818165604683	0.000661485033901108	0.0	0.0009115922292320947	0.000863910381164855	0.007349657733951846	5.5795614464703074e-05	0.031944010009383794	0.005588953038509613	0.0	0.003724167404377423	0.0	0.0	0.0	5.256158904195991e-06	5.0455783914696086e-05	2.0853535195554028e-05	1.5182647246373878e-05	0.0	4.265529192215409e-05	9.178353770467728e-06	4.1915140892030404e-05	0.00047517354758016503	0.0007375157614255466	0.0003844993522664758	0.025796249983459703	0.09732194629575276	0.0032338898788095744	0.05927870518371106	0.000380517503805175	0.000972580510942831	5.848015396229625e-05	0.0	0.0	0.0012341212214330675	0.0013690530095194465	7.789982083041208e-05	0.0018698540800521726	2.7145881969705197e-05	0.002731866452223705	5.522024595097546e-06	0.00032234578810766347	0.0006242896704070689
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Rodentibacter|s__Pasteurellaceae bacterium	0.004230977703168497	0.0005673862234460645	0.0033421855344619206	0.0	0.0010592235116617926	2.48054016242577e-05	0.022744887145500846	9.676066786363197e-05	0.0006290897277897809	0.0007172305338320299	0.0	0.0001741566103318409	0.0005166242296763718	2.1174104070721507e-05	1.0428235490413845e-05	1.0814435107982135e-05	0.001223209342788601	1.1032474087476488e-05	0.0014594436816899278	0.00947864847814171	3.220577342164872e-05	0.0003629400648286047	1.6343786092527622e-05	4.1868595413295375e-05	0.0007209046564126311	4.5092439500977e-05	0.0	6.177339049431067e-06	0.0	0.00012846108967119315	0.0048996123862201126	0.0008579030243796493	0.0	3.548741970971291e-05	0.0016763260425546522	3.098392553943014e-05	0.008554306405451987	0.0007020595493196834	3.258602711157456e-05	0.0	0.0036350669533561832	8.562010360032535e-05	7.587752355997107e-05	5.355411911507174e-05	0.00037043308920028787	3.8276046849881346e-05	0.003463484042149183	0.0010460472094841614	0.0005575959038147066	0.0010991962438325641	0.0005274795535072062	0.0001268418493541636	0.0	0.0	0.0	0.0	0.0001238607392421787	0.00012568890852513587	0.0	0.0002356465974314521	0.0	0.000113326066074493	0.002769798933114485	0.00047730552607492014	0.00019459354273760682	0.00015050769470589183	6.645085958933369e-05	0.0	0.0023284371288424246	0.0	0.0	0.00024622900282178435	0.02629327977983562	0.0	6.66396690571512e-05	0.00031280525951860917	0.0010101603963676984	0.0015646520852845573	0.0005811128310715019	0.0014828200154128246	0.00013638471400125474	3.2317486992211486e-05	0.0	0.0032985875145064665	9.384695218221766e-05	0.0017678163556909085	0.0026348889659958364	0.00011159883937207053	0.030969333147191587	0.00720431293605052	0.007000178348492955	0.0024996501761839944	0.0	6.114338122898196e-05	1.8987041344282527e-05	0.007638600675601133	0.0	0.019608226462308413	0.0012796857329920837	0.0	0.00040294270276870477	0.0	0.0	0.0	5.256158904195991e-06	4.484958570195208e-05	0.0	0.0	5.208279080426246e-06	1.0663822980538523e-05	0.0	4.1915140892030404e-05	0.0011251235724311953	0.0	0.0007808294538334586	0.0049951702327550845	0.019077821763749992	0.001275053596495815	0.02593972625940785	0.000140739350722462	0.0	7.974566449404033e-05	0.0	0.0	0.0010259561961311044	0.0008736369399268063	7.233554791395408e-05	0.0009731393168663895	1.0858352787882078e-05	0.0005418106742406095	1.1044049190195092e-05	0.00012782677804269415	0.0002401114116950265
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	0.0	0.0	8.632951565030791e-05	0.0	0.0	0.000441536148911787	7.381280019402221e-05	0.0	0.0006136203082539666	2.125127507650459e-05	0.0	0.00023946533920628124	0.0	0.0	0.0	0.0	0.0	0.0	0.030394266007935048	0.000511940097837441	0.0	0.0007321377169818404	0.0	0.0	0.0	0.0	0.013294349596225332	0.0004138817163118815	1.5002625459455405e-05	0.0	0.00034115819578125226	2.171906390834555e-05	0.0008165234657709652	0.0	0.0	1.2393570215772057e-05	0.0	0.0	0.0	0.0	5.322206373874354e-06	0.0	0.0	0.0	0.0016351974937555565	0.0	0.0	0.0	0.0	0.0	0.0	7.399107878992875e-05	0.0	0.0	0.017718432165586155	0.0014897022729698005	0.004536399574744795	0.0007884122443849432	0.0012164114544680066	0.0	0.006010156199781449	0.0	0.0	0.0010725335938859969	0.0	0.0012631895805673065	0.00040819813747733553	0.0	0.0	0.0	0.0	0.0	0.0	0.0004125047880020036	1.0252256778023262e-05	0.0	0.0	0.0	0.00010019186742612102	0.0	0.0	0.0	0.0	5.2275554905015314e-06	0.0	0.0005944869160730489	0.0	0.00022319767874414106	0.0	8.272895237569974e-05	0.00017834849295523454	0.0	5.6264488105687215e-06	0.0	9.493520672141263e-06	0.0	0.0	0.0	5.95202666507946e-06	0.0296513835130453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007526250091783538	3.8104673538209463e-06	0.0002949353053945852	0.0012014369661932291	0.0	1.3232239027165787e-05	0.00020760106234474663	8.044502186093468e-06	0.00021170966137039663	1.042513709055274e-05	0.0	0.0	0.0024747035610888698	0.0016418818066228095	0.00014373299366087934	5.327054511748819e-06	0.0	0.0	0.0	1.1406540510328622e-05	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter	0.0037099991053902866	6.76699165577875e-05	0.0036710598797964266	0.0006406108450886502	0.0005476960596885366	0.0003026258998159439	0.00538306207129262	5.375592659090665e-06	8.766004403628094e-05	2.125127507650459e-05	0.0	0.0002031827120538144	0.0	0.0	5.214117745206923e-06	5.407217553991068e-06	0.0007275986607966678	5.516237043738244e-06	2.7026734846109772e-05	1.5513336298104272e-05	4.8308660132473084e-05	0.0009636684479931918	0.0	1.5700723279985765e-05	0.00012102778903277749	0.0	0.0	0.0006053792268442445	0.0	5.352545402966381e-06	0.0006460229664793926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1700821683918472	0.0016308330666886864	0.0006246357878218874	0.014315889319731774	2.8053166360887154e-05	0.015543645947162048	0.002433812180933159	0.0010502764913926177	0.016385617942195493	0.0003945924616623694	0.014803506829286647	0.0019555538679146773	0.001323918799646955	0.00018788541673656452	0.004068162234089324	1.5405788468253804e-05	4.4321220507921186e-05	0.0007225471913634359	0.005480420754883762	0.00036908124400883744	0.00040061024464663983	0.014569826669303418	0.001548124070299157	0.0313750832844898	0.002715845978050012	0.0001091077712010038	0.0025918624567753614	0.0020285755579873225	0.004851171495185422	0.0008335817517361687	0.01660913006747948	8.132373351839001e-05	3.719961312402351e-05	0.00013960631020522128	0.0002550809364917409	0.0	0.00013992952640215747	5.6264488105687215e-06	0.0	0.0	0.0	0.0	0.000503401626524867	1.190405333015892e-05	2.1818530914676453e-05	1.831557739857749e-05	1.117780534969764e-05	0.0006738580228899489	8.844030003371787e-05	1.0512317808391983e-05	0.0	0.00042228408770996905	0.00015182647246373877	9.895730252809866e-05	3.732338043188483e-05	0.0	0.0	0.0	0.0	0.0	5.954507562224604e-05	0.00021475971966697927	0.00016089004372186937	5.292741534259916e-06	1.5637705635829112e-05	0.0008113505866688857	0.0	0.0	0.0	0.00046589315186629856	0.003989963829299865	1.669281874937402e-05	3.566479171761637e-05	0.0	0.005760302957715954	0.0	1.66730580055688e-05	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas maltophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.588057805304113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003249619048037274	0.0	0.0	0.0	0.0	0.035893375560833995	0.0	0.0	0.0	0.0	0.0	0.0009203191221210718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.785607999523838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.331911490269261e-06	0.0	0.0	0.0	0.035733828182618416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05713969815910222	0.0	0.0	5.564272916458007e-06	0.0	1.628752918182312e-05	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetota|c__Brachyspirae|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira	0.0	0.0	0.0	0.0	5.1669439593258175e-06	0.000560602076708224	0.0	1.075118531818133e-05	0.0010931723138642095	0.0	7.883699662577655e-05	0.0	2.6358379065121012e-05	0.0	0.0	8.110826330986601e-05	0.0	1.1032474087476488e-05	0.00013513367423054887	0.0	0.011894665650395594	0.0	2.1791714790036827e-05	0.0003401823377330249	5.788285562437184e-05	1.0020542111328224e-05	0.0001892216884678537	0.0034469551895825352	0.0	0.038886242352550754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025170435984083714	0.0	0.00021872026771360768	0.0	5.811373386023119e-05	0.011382462536525213	7.460607989813783e-05	0.00010656152596105177	2.114030822569393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024125723070362952	0.0	0.0	0.0	0.0	0.0	0.0	0.00034174727788800183	0.0	0.0	0.0	0.0029887229628412382	0.001103105932641594	0.0	0.0	0.0	0.009784768030204914	0.0	2.2037353313867003e-05	0.0	0.0	9.274160552085322e-05	0.0	0.0	0.0	4.4163271615161254e-05	0.0	0.0	0.0462497475740538	0.0	2.0682238093924936e-05	0.0	1.2720866036559769e-05	0.0	5.558489202634724e-06	0.0007689751744434423	0.0	4.959610174640273e-05	0.0	5.95202666507946e-06	0.0	0.0003418907781067798	0.0	0.0	5.527518752107366e-05	0.0	1.121239642548802e-05	0.0	0.0	5.208279080426246e-06	0.0	0.0	0.0001562291615066588	6.007941406185995e-05	0.0	5.915374650253474e-06	0.0	7.158657322232642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.947572151484663e-05	0.0	0.00022813518957477826	0.00014775413711583924	0.0006243552853032195	1.1406540510328622e-05	0.0	1.66730580055688e-05	9.60445646780106e-05
