	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
36446	20C	g_Corynebacterium	CHJ-BPD/DS+	MAMLI	19	179718	0.0001057211854127
36534	20C	g_Bacteroides	CHJ-BPD/DS+	MAMLI	3738	179718	0.02079925216172
36555	20C	g_Prevotella	CHJ-BPD/DS+	MAMLI	34	179718	0.0001891852791595
36565	20C	g_dgA-11 gut group	CHJ-BPD/DS+	MAMLI	4970	179718	0.0276544363947962
36608	20C	g_Campylobacter	CHJ-BPD/DS+	MAMLI	693	179718	0.0038560411311053
36610	20C	g_Helicobacter	CHJ-BPD/DS+	MAMLI	17329	179718	0.0964232853693008
36692	20C	g_Allobaculum	CHJ-BPD/DS+	MAMLI	3001	179718	0.0166983830222904
36708	20C	g_Aerococcus	CHJ-BPD/DS+	MAMLI	0	179718	0.0
36722	20C	g_Lactobacillus	CHJ-BPD/DS+	MAMLI	41	179718	0.0002281351895747
36748	20C	g_Jeotgalicoccus	CHJ-BPD/DS+	MAMLI	2	179718	1.1128545832916012e-05
36785	20C	g_Coprococcus	CHJ-BPD/DS+	MAMLI	271	179718	0.0015079179603601
36809	20C	g_Blautia	CHJ-BPD/DS+	MAMLI	336	179718	0.0018695956999298
36814	20C	g_Lachnoclostridium	CHJ-BPD/DS+	MAMLI	9153	179718	0.0509297900043401
36820	20C	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAMLI	10	179718	5.564272916458006e-05
36826	20C	g_Marvinbryantia	CHJ-BPD/DS+	MAMLI	376	179718	0.0020921666165882
36849	20C	g_Colidextribacter	CHJ-BPD/DS+	MAMLI	4010	179718	0.0223127343949966
36859	20C	g_UCG-005	CHJ-BPD/DS+	MAMLI	6840	179718	0.0380596267485727
36910	20C	g_Romboutsia	CHJ-BPD/DS+	MAMLI	81	179718	0.000450706106233
36945	20C	g_Fusobacterium	CHJ-BPD/DS+	MAMLI	9238	179718	0.051402753202239
36972	20C	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAMLI	12	179718	6.677127499749608e-05
37122	20C	g_Escherichia-Shigella	CHJ-BPD/DS+	MAMLI	29322	179718	0.1631556104563816
37123	20C	g_Klebsiella	CHJ-BPD/DS+	MAMLI	1295	179718	0.0072057334268131
37273	20D	g_Corynebacterium	CHJ-BPD/DS+	MAM-D	1	196272	5.094970245373767e-06
37361	20D	g_Bacteroides	CHJ-BPD/DS+	MAM-D	2010	196272	0.0102408901932012
37382	20D	g_Prevotella	CHJ-BPD/DS+	MAM-D	5	196272	2.5474851226868835e-05
37392	20D	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-D	35	196272	0.000178323958588
37435	20D	g_Campylobacter	CHJ-BPD/DS+	MAM-D	4844	196272	0.0246800358685905
37437	20D	g_Helicobacter	CHJ-BPD/DS+	MAM-D	805	196272	0.0041014510475258
37519	20D	g_Allobaculum	CHJ-BPD/DS+	MAM-D	10	196272	5.094970245373767e-05
37535	20D	g_Aerococcus	CHJ-BPD/DS+	MAM-D	8	196272	4.075976196299013e-05
37549	20D	g_Lactobacillus	CHJ-BPD/DS+	MAM-D	112	196272	0.0005706366674818
37575	20D	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-D	0	196272	0.0
37612	20D	g_Coprococcus	CHJ-BPD/DS+	MAM-D	0	196272	0.0
37636	20D	g_Blautia	CHJ-BPD/DS+	MAM-D	9	196272	4.585473220836391e-05
37641	20D	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-D	184	196272	0.0009374745251487
37647	20D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-D	2	196272	1.0189940490747532e-05
37653	20D	g_Marvinbryantia	CHJ-BPD/DS+	MAM-D	0	196272	0.0
37676	20D	g_Colidextribacter	CHJ-BPD/DS+	MAM-D	32	196272	0.0001630390478519
37686	20D	g_UCG-005	CHJ-BPD/DS+	MAM-D	13	196272	6.623461318985897e-05
37737	20D	g_Romboutsia	CHJ-BPD/DS+	MAM-D	358	196272	0.0018239993478438
37772	20D	g_Fusobacterium	CHJ-BPD/DS+	MAM-D	15654	196272	0.0797566642210809
37799	20D	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-D	1	196272	5.094970245373767e-06
37949	20D	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-D	105530	196272	0.5376722099942937
37950	20D	g_Klebsiella	CHJ-BPD/DS+	MAM-D	226	196272	0.0011514632754544
38100	20F	g_Corynebacterium	CHJ-BPD/DS+	Fecal	14	184190	7.600846951517455e-05
38188	20F	g_Bacteroides	CHJ-BPD/DS+	Fecal	3502	184190	0.0190129757315815
38209	20F	g_Prevotella	CHJ-BPD/DS+	Fecal	298	184190	0.0016178945653944
38219	20F	g_dgA-11 gut group	CHJ-BPD/DS+	Fecal	3919	184190	0.0212769422878549
38262	20F	g_Campylobacter	CHJ-BPD/DS+	Fecal	177	184190	0.0009609642217275
38264	20F	g_Helicobacter	CHJ-BPD/DS+	Fecal	597	184190	0.0032412183071828
38346	20F	g_Allobaculum	CHJ-BPD/DS+	Fecal	6098	184190	0.0331071176502524
38362	20F	g_Aerococcus	CHJ-BPD/DS+	Fecal	0	184190	0.0
38376	20F	g_Lactobacillus	CHJ-BPD/DS+	Fecal	41	184190	0.0002225962321515
38402	20F	g_Jeotgalicoccus	CHJ-BPD/DS+	Fecal	0	184190	0.0
38439	20F	g_Coprococcus	CHJ-BPD/DS+	Fecal	1209	184190	0.0065638742602747
38463	20F	g_Blautia	CHJ-BPD/DS+	Fecal	287	184190	0.001558173625061
38468	20F	g_Lachnoclostridium	CHJ-BPD/DS+	Fecal	5886	184190	0.0319561322547369
38474	20F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	Fecal	37	184190	0.0002008795265758
38480	20F	g_Marvinbryantia	CHJ-BPD/DS+	Fecal	297	184190	0.0016124653890004
38503	20F	g_Colidextribacter	CHJ-BPD/DS+	Fecal	8712	184190	0.0472989847440143
38513	20F	g_UCG-005	CHJ-BPD/DS+	Fecal	2296	184190	0.0124653890004886
38564	20F	g_Romboutsia	CHJ-BPD/DS+	Fecal	38	184190	0.0002063087029697
38599	20F	g_Fusobacterium	CHJ-BPD/DS+	Fecal	15310	184190	0.0831206905912373
38626	20F	g_Candidatus Saccharimonas	CHJ-BPD/DS+	Fecal	385	184190	0.0020902329116673
38776	20F	g_Escherichia-Shigella	CHJ-BPD/DS+	Fecal	21055	184190	0.1143113089744285
38777	20F	g_Klebsiella	CHJ-BPD/DS+	Fecal	1403	184190	0.0076171344806992
38927	21A	g_Corynebacterium	CHJ-BPD/DS+	MAM-J	353	175338	0.002013254400073
39015	21A	g_Bacteroides	CHJ-BPD/DS+	MAM-J	2497	175338	0.0142410658271452
39036	21A	g_Prevotella	CHJ-BPD/DS+	MAM-J	2	175338	1.1406540510328622e-05
39046	21A	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-J	215	175338	0.0012262031048603
39089	21A	g_Campylobacter	CHJ-BPD/DS+	MAM-J	817	175338	0.0046595717984692
39091	21A	g_Helicobacter	CHJ-BPD/DS+	MAM-J	300	175338	0.0017109810765492
39173	21A	g_Allobaculum	CHJ-BPD/DS+	MAM-J	198	175338	0.0011292475105225
39189	21A	g_Aerococcus	CHJ-BPD/DS+	MAM-J	2406	175338	0.0137220682339253
39203	21A	g_Lactobacillus	CHJ-BPD/DS+	MAM-J	721	175338	0.0041120578539734
39229	21A	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-J	364	175338	0.0020759903728798
39266	21A	g_Coprococcus	CHJ-BPD/DS+	MAM-J	4	175338	2.2813081020657245e-05
39290	21A	g_Blautia	CHJ-BPD/DS+	MAM-J	668	175338	0.0038097845304497
39295	21A	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-J	618	175338	0.0035246210176915
39301	21A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-J	21	175338	0.0001197686753584
39307	21A	g_Marvinbryantia	CHJ-BPD/DS+	MAM-J	14	175338	7.984578357230035e-05
39330	21A	g_Colidextribacter	CHJ-BPD/DS+	MAM-J	27	175338	0.0001539882968894
39340	21A	g_UCG-005	CHJ-BPD/DS+	MAM-J	36	175338	0.0002053177291859
39391	21A	g_Romboutsia	CHJ-BPD/DS+	MAM-J	82	175338	0.0004676681609234
39426	21A	g_Fusobacterium	CHJ-BPD/DS+	MAM-J	27581	175338	0.1573018969076868
39453	21A	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-J	5	175338	2.851635127582156e-05
39603	21A	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-J	12885	175338	0.0734866372377921
39604	21A	g_Klebsiella	CHJ-BPD/DS+	MAM-J	561	175338	0.0031995346131471
39754	21B	g_Corynebacterium	CHJ-BPD/DS+	MAM-I	2747	181093	0.0151690015627329
39842	21B	g_Bacteroides	CHJ-BPD/DS+	MAM-I	0	181093	0.0
39863	21B	g_Prevotella	CHJ-BPD/DS+	MAM-I	0	181093	0.0
39873	21B	g_dgA-11 gut group	CHJ-BPD/DS+	MAM-I	240	181093	0.0013252859028234
39916	21B	g_Campylobacter	CHJ-BPD/DS+	MAM-I	4849	181093	0.026776297261628
39918	21B	g_Helicobacter	CHJ-BPD/DS+	MAM-I	27217	181093	0.1502929434047699
40000	21B	g_Allobaculum	CHJ-BPD/DS+	MAM-I	647	181093	0.0035727499130281
40016	21B	g_Aerococcus	CHJ-BPD/DS+	MAM-I	1564	181093	0.0086364464667325
40030	21B	g_Lactobacillus	CHJ-BPD/DS+	MAM-I	1150	181093	0.0063503282843621
40056	21B	g_Jeotgalicoccus	CHJ-BPD/DS+	MAM-I	920	181093	0.0050802626274897
40093	21B	g_Coprococcus	CHJ-BPD/DS+	MAM-I	1	181093	5.522024595097546e-06
40117	21B	g_Blautia	CHJ-BPD/DS+	MAM-I	3126	181093	0.0172618488842749
40122	21B	g_Lachnoclostridium	CHJ-BPD/DS+	MAM-I	871	181093	0.0048096834223299
40128	21B	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAM-I	42	181093	0.000231925032994
40134	21B	g_Marvinbryantia	CHJ-BPD/DS+	MAM-I	263	181093	0.0014522924685106
40157	21B	g_Colidextribacter	CHJ-BPD/DS+	MAM-I	18	181093	9.939644271175584e-05
40167	21B	g_UCG-005	CHJ-BPD/DS+	MAM-I	7	181093	3.8654172165682826e-05
40218	21B	g_Romboutsia	CHJ-BPD/DS+	MAM-I	190	181093	0.0010491846730685
40253	21B	g_Fusobacterium	CHJ-BPD/DS+	MAM-I	403	181093	0.0022253759118243
40280	21B	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAM-I	0	181093	0.0
40430	21B	g_Escherichia-Shigella	CHJ-BPD/DS+	MAM-I	285	181093	0.0015737770096028
40431	21B	g_Klebsiella	CHJ-BPD/DS+	MAM-I	500	181093	0.0027610122975487
40581	21C	g_Corynebacterium	CHJ-BPD/DS+	MAMLI	120	179931	0.0006669223202227
40669	21C	g_Bacteroides	CHJ-BPD/DS+	MAMLI	114	179931	0.0006335762042116
40690	21C	g_Prevotella	CHJ-BPD/DS+	MAMLI	1641	179931	0.0091201627290461
40700	21C	g_dgA-11 gut group	CHJ-BPD/DS+	MAMLI	736	179931	0.0040904568973662
40743	21C	g_Campylobacter	CHJ-BPD/DS+	MAMLI	147	179931	0.0008169798422728
40745	21C	g_Helicobacter	CHJ-BPD/DS+	MAMLI	3242	179931	0.018018018018018
40827	21C	g_Allobaculum	CHJ-BPD/DS+	MAMLI	2583	179931	0.0143555029427947
40843	21C	g_Aerococcus	CHJ-BPD/DS+	MAMLI	32	179931	0.0001778459520594
40857	21C	g_Lactobacillus	CHJ-BPD/DS+	MAMLI	801	179931	0.0044517064874868
40883	21C	g_Jeotgalicoccus	CHJ-BPD/DS+	MAMLI	19	179931	0.0001055960340352
40920	21C	g_Coprococcus	CHJ-BPD/DS+	MAMLI	1945	179931	0.0108096992736104
40944	21C	g_Blautia	CHJ-BPD/DS+	MAMLI	685	179931	0.0038070149112715
40949	21C	g_Lachnoclostridium	CHJ-BPD/DS+	MAMLI	1423	179931	0.0079085871806414
40955	21C	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	MAMLI	2068	179931	0.0114932946518387
40961	21C	g_Marvinbryantia	CHJ-BPD/DS+	MAMLI	2167	179931	0.0120435055660225
40984	21C	g_Colidextribacter	CHJ-BPD/DS+	MAMLI	11355	179931	0.0631075245510779
40994	21C	g_UCG-005	CHJ-BPD/DS+	MAMLI	6266	179931	0.0348244604876313
41045	21C	g_Romboutsia	CHJ-BPD/DS+	MAMLI	1463	179931	0.0081308946207157
41080	21C	g_Fusobacterium	CHJ-BPD/DS+	MAMLI	340	179931	0.0018896132406311
41107	21C	g_Candidatus Saccharimonas	CHJ-BPD/DS+	MAMLI	725	179931	0.0040293223513457
41257	21C	g_Escherichia-Shigella	CHJ-BPD/DS+	MAMLI	314	179931	0.0017451134045828
41258	21C	g_Klebsiella	CHJ-BPD/DS+	MAMLI	2398	179931	0.0133273310324513
41408	21F	g_Corynebacterium	CHJ-BPD/DS+	Fecal	22	187413	0.0001173878012731
41496	21F	g_Bacteroides	CHJ-BPD/DS+	Fecal	24295	187413	0.1296334832695704
41517	21F	g_Prevotella	CHJ-BPD/DS+	Fecal	11	187413	5.869390063656203e-05
41527	21F	g_dgA-11 gut group	CHJ-BPD/DS+	Fecal	225	187413	0.0012005570584751
41570	21F	g_Campylobacter	CHJ-BPD/DS+	Fecal	14	187413	7.470132808289713e-05
41572	21F	g_Helicobacter	CHJ-BPD/DS+	Fecal	473	187413	0.0025238377273721
41654	21F	g_Allobaculum	CHJ-BPD/DS+	Fecal	388	187413	0.002070293949726
41670	21F	g_Aerococcus	CHJ-BPD/DS+	Fecal	0	187413	0.0
41684	21F	g_Lactobacillus	CHJ-BPD/DS+	Fecal	7	187413	3.735066404144856e-05
41710	21F	g_Jeotgalicoccus	CHJ-BPD/DS+	Fecal	3	187413	1.60074274463351e-05
41747	21F	g_Coprococcus	CHJ-BPD/DS+	Fecal	4	187413	2.1343236595113468e-05
41771	21F	g_Blautia	CHJ-BPD/DS+	Fecal	430	187413	0.0022943979339746
41776	21F	g_Lachnoclostridium	CHJ-BPD/DS+	Fecal	4352	187413	0.0232214414154834
41782	21F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS+	Fecal	0	187413	0.0
41788	21F	g_Marvinbryantia	CHJ-BPD/DS+	Fecal	69	187413	0.0003681708312657
41811	21F	g_Colidextribacter	CHJ-BPD/DS+	Fecal	441	187413	0.0023530918346112
41821	21F	g_UCG-005	CHJ-BPD/DS+	Fecal	109	187413	0.0005816031972168
41872	21F	g_Romboutsia	CHJ-BPD/DS+	Fecal	12	187413	6.40297097853404e-05
41907	21F	g_Fusobacterium	CHJ-BPD/DS+	Fecal	34638	187413	0.184821757295385
41934	21F	g_Candidatus Saccharimonas	CHJ-BPD/DS+	Fecal	2	187413	1.0671618297556734e-05
42084	21F	g_Escherichia-Shigella	CHJ-BPD/DS+	Fecal	18288	187413	0.0975812777128587
42085	21F	g_Klebsiella	CHJ-BPD/DS+	Fecal	141	187413	0.0007523490899777
42235	22A	g_Corynebacterium	CHJ-BPD/DS-	MAM-J	3366	234275	0.0143677302315654
42323	22A	g_Bacteroides	CHJ-BPD/DS-	MAM-J	228	234275	0.0009732152385017
42344	22A	g_Prevotella	CHJ-BPD/DS-	MAM-J	329	234275	0.0014043325152064
42354	22A	g_dgA-11 gut group	CHJ-BPD/DS-	MAM-J	99	234275	0.0004225803009283
42397	22A	g_Campylobacter	CHJ-BPD/DS-	MAM-J	129	234275	0.0005506349375733
42399	22A	g_Helicobacter	CHJ-BPD/DS-	MAM-J	3706	234275	0.0158190161135417
42481	22A	g_Allobaculum	CHJ-BPD/DS-	MAM-J	2232	234275	0.0095272649663856
42497	22A	g_Aerococcus	CHJ-BPD/DS-	MAM-J	11123	234275	0.0474783907800661
42511	22A	g_Lactobacillus	CHJ-BPD/DS-	MAM-J	2965	234275	0.012656066588411
42537	22A	g_Jeotgalicoccus	CHJ-BPD/DS-	MAM-J	13248	234275	0.056548927542418
42574	22A	g_Coprococcus	CHJ-BPD/DS-	MAM-J	0	234275	0.0
42598	22A	g_Blautia	CHJ-BPD/DS-	MAM-J	6317	234275	0.0269640379895422
42603	22A	g_Lachnoclostridium	CHJ-BPD/DS-	MAM-J	778	234275	0.0033208835769928
42609	22A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAM-J	158	234275	0.0006744210863301
42615	22A	g_Marvinbryantia	CHJ-BPD/DS-	MAM-J	1169	234275	0.0049898623412656
42638	22A	g_Colidextribacter	CHJ-BPD/DS-	MAM-J	117	234275	0.0004994130829153
42648	22A	g_UCG-005	CHJ-BPD/DS-	MAM-J	1069	234275	0.004563013552449
42699	22A	g_Romboutsia	CHJ-BPD/DS-	MAM-J	97	234275	0.000414043325152
42734	22A	g_Fusobacterium	CHJ-BPD/DS-	MAM-J	1287	234275	0.0054935439120691
42761	22A	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAM-J	1108	234275	0.0047294845800875
42911	22A	g_Escherichia-Shigella	CHJ-BPD/DS-	MAM-J	610	234275	0.002603777611781
42912	22A	g_Klebsiella	CHJ-BPD/DS-	MAM-J	112	234275	0.0004780706434745
43062	22B	g_Corynebacterium	CHJ-BPD/DS-	MAM-I	427	193766	0.0022036889856837
43150	22B	g_Bacteroides	CHJ-BPD/DS-	MAM-I	0	193766	0.0
43171	22B	g_Prevotella	CHJ-BPD/DS-	MAM-I	0	193766	0.0
43181	22B	g_dgA-11 gut group	CHJ-BPD/DS-	MAM-I	292	193766	0.0015069723274465
43224	22B	g_Campylobacter	CHJ-BPD/DS-	MAM-I	46117	193766	0.2380035713179814
43226	22B	g_Helicobacter	CHJ-BPD/DS-	MAM-I	62289	193766	0.3214650661106695
43308	22B	g_Allobaculum	CHJ-BPD/DS-	MAM-I	1919	193766	0.0099036982752392
43324	22B	g_Aerococcus	CHJ-BPD/DS-	MAM-I	10712	193766	0.0552831766150924
43338	22B	g_Lactobacillus	CHJ-BPD/DS-	MAM-I	120	193766	0.0006193036962108
43364	22B	g_Jeotgalicoccus	CHJ-BPD/DS-	MAM-I	14801	193766	0.0763859500634786
43401	22B	g_Coprococcus	CHJ-BPD/DS-	MAM-I	0	193766	0.0
43425	22B	g_Blautia	CHJ-BPD/DS-	MAM-I	2556	193766	0.013191168729292
43430	22B	g_Lachnoclostridium	CHJ-BPD/DS-	MAM-I	778	193766	0.0040151522971006
43436	22B	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAM-I	35	193766	0.0001806302447281
43442	22B	g_Marvinbryantia	CHJ-BPD/DS-	MAM-I	706	193766	0.003643570079374
43465	22B	g_Colidextribacter	CHJ-BPD/DS-	MAM-I	0	193766	0.0
43475	22B	g_UCG-005	CHJ-BPD/DS-	MAM-I	22	193766	0.0001135390109719
43526	22B	g_Romboutsia	CHJ-BPD/DS-	MAM-I	1883	193766	0.0097179071663759
43561	22B	g_Fusobacterium	CHJ-BPD/DS-	MAM-I	433	193766	0.0022346541704943
43588	22B	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAM-I	26	193766	0.0001341824675123
43738	22B	g_Escherichia-Shigella	CHJ-BPD/DS-	MAM-I	168	193766	0.0008670251746952
43739	22B	g_Klebsiella	CHJ-BPD/DS-	MAM-I	79	193766	0.0004077082666721
43889	22C	g_Corynebacterium	CHJ-BPD/DS-	MAMLI	3377	262553	0.0128621649724055
43977	22C	g_Bacteroides	CHJ-BPD/DS-	MAMLI	71	262553	0.0002704215910692
43998	22C	g_Prevotella	CHJ-BPD/DS-	MAMLI	0	262553	0.0
44008	22C	g_dgA-11 gut group	CHJ-BPD/DS-	MAMLI	2169	262553	0.0082611891694248
44051	22C	g_Campylobacter	CHJ-BPD/DS-	MAMLI	294	262553	0.0011197739123148
44053	22C	g_Helicobacter	CHJ-BPD/DS-	MAMLI	2784	262553	0.0106035733737569
44135	22C	g_Allobaculum	CHJ-BPD/DS-	MAMLI	15989	262553	0.0608981805578302
44151	22C	g_Aerococcus	CHJ-BPD/DS-	MAMLI	3600	262553	0.0137115172936511
44165	22C	g_Lactobacillus	CHJ-BPD/DS-	MAMLI	16752	262553	0.0638042604731235
44191	22C	g_Jeotgalicoccus	CHJ-BPD/DS-	MAMLI	7207	262553	0.0274496958709289
44228	22C	g_Coprococcus	CHJ-BPD/DS-	MAMLI	76	262553	0.0002894653650881
44252	22C	g_Blautia	CHJ-BPD/DS-	MAMLI	14939	262553	0.0568989880138486
44257	22C	g_Lachnoclostridium	CHJ-BPD/DS-	MAMLI	2687	262553	0.010234124157789
44263	22C	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAMLI	446	262553	0.0016987046424912
44269	22C	g_Marvinbryantia	CHJ-BPD/DS-	MAMLI	2318	262553	0.0088286936351898
44292	22C	g_Colidextribacter	CHJ-BPD/DS-	MAMLI	1	262553	3.808754803791997e-06
44302	22C	g_UCG-005	CHJ-BPD/DS-	MAMLI	38	262553	0.000144732682544
44353	22C	g_Romboutsia	CHJ-BPD/DS-	MAMLI	510	262553	0.0019424649499339
44388	22C	g_Fusobacterium	CHJ-BPD/DS-	MAMLI	855	262553	0.0032564853572421
44415	22C	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAMLI	0	262553	0.0
44565	22C	g_Escherichia-Shigella	CHJ-BPD/DS-	MAMLI	307	262553	0.0011692877247641
44566	22C	g_Klebsiella	CHJ-BPD/DS-	MAMLI	270	262553	0.0010283637970238
44716	22D	g_Corynebacterium	CHJ-BPD/DS-	MAM-D	3770	227719	0.0165554916366223
44804	22D	g_Bacteroides	CHJ-BPD/DS-	MAM-D	26	227719	0.0001141758043904
44825	22D	g_Prevotella	CHJ-BPD/DS-	MAM-D	0	227719	0.0
44835	22D	g_dgA-11 gut group	CHJ-BPD/DS-	MAM-D	75	227719	0.0003293532818956
44878	22D	g_Campylobacter	CHJ-BPD/DS-	MAM-D	182	227719	0.0007992306307334
44880	22D	g_Helicobacter	CHJ-BPD/DS-	MAM-D	4957	227719	0.0217680562447577
44962	22D	g_Allobaculum	CHJ-BPD/DS-	MAM-D	2163	227719	0.0094985486498711
44978	22D	g_Aerococcus	CHJ-BPD/DS-	MAM-D	29906	227719	0.1313285233116252
44992	22D	g_Lactobacillus	CHJ-BPD/DS-	MAM-D	271	227719	0.0011900631919163
45018	22D	g_Jeotgalicoccus	CHJ-BPD/DS-	MAM-D	84979	227719	0.3731748338961615
45055	22D	g_Coprococcus	CHJ-BPD/DS-	MAM-D	0	227719	0.0
45079	22D	g_Blautia	CHJ-BPD/DS-	MAM-D	4056	227719	0.0178114254849178
45084	22D	g_Lachnoclostridium	CHJ-BPD/DS-	MAM-D	987	227719	0.004334289189747
45090	22D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAM-D	6	227719	2.634826255165357e-05
45096	22D	g_Marvinbryantia	CHJ-BPD/DS-	MAM-D	1177	227719	0.005168650837216
45119	22D	g_Colidextribacter	CHJ-BPD/DS-	MAM-D	32	227719	0.0001405240669421
45129	22D	g_UCG-005	CHJ-BPD/DS-	MAM-D	340	227719	0.0014930682112603
45180	22D	g_Romboutsia	CHJ-BPD/DS-	MAM-D	256	227719	0.0011241925355372
45215	22D	g_Fusobacterium	CHJ-BPD/DS-	MAM-D	549	227719	0.0024108660234763
45242	22D	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAM-D	0	227719	0.0
45392	22D	g_Escherichia-Shigella	CHJ-BPD/DS-	MAM-D	168	227719	0.0007377513514463
45393	22D	g_Klebsiella	CHJ-BPD/DS-	MAM-D	813	227719	0.003570189575749
45543	22F	g_Corynebacterium	CHJ-BPD/DS-	Fecal	5	178233	2.8053166360887157e-05
45631	22F	g_Bacteroides	CHJ-BPD/DS-	Fecal	328	178233	0.0018402877132741
45652	22F	g_Prevotella	CHJ-BPD/DS-	Fecal	9972	178233	0.0559492349901533
45662	22F	g_dgA-11 gut group	CHJ-BPD/DS-	Fecal	2007	178233	0.0112605409772601
45705	22F	g_Campylobacter	CHJ-BPD/DS-	Fecal	115	178233	0.0006452228263004
45707	22F	g_Helicobacter	CHJ-BPD/DS-	Fecal	4320	178233	0.0242379357358065
45789	22F	g_Allobaculum	CHJ-BPD/DS-	Fecal	777	178233	0.0043594620524818
45805	22F	g_Aerococcus	CHJ-BPD/DS-	Fecal	27	178233	0.0001514870983487
45819	22F	g_Lactobacillus	CHJ-BPD/DS-	Fecal	187	178233	0.0010491884218971
45845	22F	g_Jeotgalicoccus	CHJ-BPD/DS-	Fecal	21	178233	0.0001178232987157
45882	22F	g_Coprococcus	CHJ-BPD/DS-	Fecal	2711	178233	0.015210426800873
45906	22F	g_Blautia	CHJ-BPD/DS-	Fecal	1536	178233	0.0086179327060645
45911	22F	g_Lachnoclostridium	CHJ-BPD/DS-	Fecal	491	178233	0.0027548209366391
45917	22F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	Fecal	343	178233	0.0019244472123568
45923	22F	g_Marvinbryantia	CHJ-BPD/DS-	Fecal	636	178233	0.0035683627611048
45946	22F	g_Colidextribacter	CHJ-BPD/DS-	Fecal	5686	178233	0.0319020607856008
45956	22F	g_UCG-005	CHJ-BPD/DS-	Fecal	7389	178233	0.041456969248119
46007	22F	g_Romboutsia	CHJ-BPD/DS-	Fecal	241	178233	0.0013521626185947
46042	22F	g_Fusobacterium	CHJ-BPD/DS-	Fecal	3706	178233	0.0207930069066895
46069	22F	g_Candidatus Saccharimonas	CHJ-BPD/DS-	Fecal	5928	178233	0.0332598340374678
46219	22F	g_Escherichia-Shigella	CHJ-BPD/DS-	Fecal	1286	178233	0.0072152743880201
46220	22F	g_Klebsiella	CHJ-BPD/DS-	Fecal	1569	178233	0.0088030836040463
46370	23A	g_Corynebacterium	CHJ-BPD/DS-	MAM-J	307	248912	0.0012333676158642
46458	23A	g_Bacteroides	CHJ-BPD/DS-	MAM-J	0	248912	0.0
46479	23A	g_Prevotella	CHJ-BPD/DS-	MAM-J	0	248912	0.0
46489	23A	g_dgA-11 gut group	CHJ-BPD/DS-	MAM-J	57	248912	0.0002289965931734
46532	23A	g_Campylobacter	CHJ-BPD/DS-	MAM-J	6	248912	2.4104904544578005e-05
46534	23A	g_Helicobacter	CHJ-BPD/DS-	MAM-J	196967	248912	0.791311788905316
46616	23A	g_Allobaculum	CHJ-BPD/DS-	MAM-J	130	248912	0.0005222729317991
46632	23A	g_Aerococcus	CHJ-BPD/DS-	MAM-J	2180	248912	0.0087581153178633
46646	23A	g_Lactobacillus	CHJ-BPD/DS-	MAM-J	602	248912	0.0024185254226393
46672	23A	g_Jeotgalicoccus	CHJ-BPD/DS-	MAM-J	1165	248912	0.0046803689657388
46709	23A	g_Coprococcus	CHJ-BPD/DS-	MAM-J	0	248912	0.0
46733	23A	g_Blautia	CHJ-BPD/DS-	MAM-J	288	248912	0.0011570354181397
46738	23A	g_Lachnoclostridium	CHJ-BPD/DS-	MAM-J	101	248912	0.000405765893167
46744	23A	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAM-J	0	248912	0.0
46750	23A	g_Marvinbryantia	CHJ-BPD/DS-	MAM-J	34	248912	0.0001365944590859
46773	23A	g_Colidextribacter	CHJ-BPD/DS-	MAM-J	0	248912	0.0
46783	23A	g_UCG-005	CHJ-BPD/DS-	MAM-J	156	248912	0.000626727518159
46834	23A	g_Romboutsia	CHJ-BPD/DS-	MAM-J	113	248912	0.0004539757022562
46869	23A	g_Fusobacterium	CHJ-BPD/DS-	MAM-J	37	248912	0.0001486469113582
